sample_name,biosample,data_type,env_broad_scale,env_medium,collection_date,metamorphosis_date,basidiobolus_feeding_date,collection_event,treatment,egg_mass,tank,animal_type,host_genus,host_species,host_length,mass_g,host_sex,geo_loc_name,gps_n,gps_w,state,clinical_signs,lesion_type,lesion_location,lesion_number,lesion_coverage,collector,temp id,notes_lab
UHM80,1470,vivarium,timeseries,fecal,3/28/2022,3/21/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,174,
UHM80,1471,vivarium,timeseries,fecal,3/30/2022,3/21/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,457,
UHM80,1472,vivarium,timeseries,fecal,4/1/2022,3/21/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,540,
UHM80,1473,vivarium,timeseries,fecal,4/4/2022,3/21/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,605,
UHM80,1474,vivarium,timeseries,dead frog,4/6/2022,3/21/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,716,
UHM87,1610,vivarium,timeseries,unknown - likely dead frog ,NA,3/21/2022,3/25/2022,Walker,STP1710.7,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,181,
UHM89,1650,vivarium,timeseries,dead frog,3/28/2022,3/21/2022,3/25/2022,Walker,STP1718.1,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,183,
UHM90,1670,vivarium,timeseries,dead frog,3/30/2022,3/21/2022,NA,Walker,STP1717.1,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,184,
UHM91,1690,vivarium,timeseries,fecal,3/31/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,185,
UHM91,1691,vivarium,timeseries,fecal,4/1/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,543,
UHM91,1692,vivarium,timeseries,fecal,4/4/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,600,
UHM91,1693,vivarium,timeseries,fecal,4/5/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,671,
UHM91,1694,vivarium,timeseries,fecal,4/7/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,760,
UHM91,1695,vivarium,timeseries,fecal,4/8/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,810,
UHM91,1696,vivarium,timeseries,fecal,4/11/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,907,
UHM91,1697,vivarium,timeseries,fecal,4/12/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,938,
UHM91,1698,vivarium,timeseries,fecal,4/14/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1020,
UHM91,1699,vivarium,timeseries,fecal,4/18/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1147,
UHM91,1700,vivarium,timeseries,fecal,4/20/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1214,
UHM91,1701,vivarium,timeseries,fecal,4/22/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1276,
UHM91,1702,vivarium,timeseries,fecal,4/25/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1315,
UHM91,1703,vivarium,timeseries,fecal,4/27/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1369,
UHM91,1704,vivarium,timeseries,fecal,4/29/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1426,
UHM91,1705,vivarium,timeseries,fecal,5/2/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1457,
UHM91,1706,vivarium,timeseries,fecal,5/3/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1491,
UHM91,1707,vivarium,timeseries,fecal,5/4/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1510,
UHM91,9110,vivarium,timeseries,fecal,5/5/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1523,
UHM91,1708,vivarium,timeseries,fecal,5/9/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1565,
UHM91,1709,vivarium,timeseries,fecal,5/11/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1589,
UHM91,9111,vivarium,timeseries,fecal,5/13/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1620,
UHM91,9112,vivarium,timeseries,fecal,5/16/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1643,
UHM91,9113,vivarium,timeseries,fecal,5/18/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1670,
UHM91,9114,vivarium,timeseries,fecal,5/19/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1688,
UHM91,9115,vivarium,timeseries,fecal,5/20/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1709,
UHM91,9116,vivarium,timeseries,fecal,5/23/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1731,
UHM91,9117,vivarium,timeseries,fecal,5/24/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1744,
UHM91,9118,vivarium,timeseries,fecal,5/25/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1761,
UHM91,9119,vivarium,timeseries,fecal,5/26/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1778,
UHM91,9120,vivarium,timeseries,fecal,5/27/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1799,
UHM91,9121,vivarium,timeseries,fecal,5/30/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1823,
UHM91,9122,vivarium,timeseries,fecal,5/31/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1833,
UHM91,9123,vivarium,timeseries,fecal,6/1/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1850,
UHM91,9124,vivarium,timeseries,fecal,6/2/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1864,
UHM91,9125,vivarium,timeseries,fecal,6/3/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1876,
UHM91,9126,vivarium,timeseries,fecal,6/6/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1895,
UHM91,9127,vivarium,timeseries,fecal,6/7/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1913,
UHM91,9128,vivarium,timeseries,fecal,6/8/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1929,
UHM91,9129,vivarium,timeseries,fecal,6/10/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1961,
UHM91,9337,vivarium,timeseries,dead frog,6/13/2022,3/21/2022,3/25/2022,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1984,
UHM92,1710,vivarium,timeseries,fecal,3/30/2022,3/22/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,218,
UHM92,1711,vivarium,timeseries,fecal,4/1/2022,3/22/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,544,
UHM92,1712,vivarium,timeseries,fecal,4/4/2022,3/22/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,612,
UHM92,1713,vivarium,timeseries,fecal,4/6/2022,3/22/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,721,
UHM92,1714,vivarium,timeseries,fecal,4/7/2022,3/22/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,761,
UHM92,1715,vivarium,timeseries,fecal,4/8/2022,3/22/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,831,
UHM92,1716,vivarium,timeseries,fecal,4/11/2022,3/22/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,878,
UHM92,1717,vivarium,timeseries,fecal,4/12/2022,3/22/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,939,
UHM92,1718,vivarium,timeseries,fecal,4/13/2022,3/22/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,987,
UHM92,1719,vivarium,timeseries,fecal,4/14/2022,3/22/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1040,
UHM92,1720,vivarium,timeseries,fecal,4/15/2022,3/22/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1081,
UHM92,1721,vivarium,timeseries,fecal,4/18/2022,3/22/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1177,
UHM92,1722,vivarium,timeseries,fecal,4/19/2022,3/22/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1199,
UHM92,1723,vivarium,timeseries,fecal,4/20/2022,3/22/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1228,
UHM92,1724,vivarium,timeseries,fecal,4/22/2022,3/22/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1293,
UHM92,1725,vivarium,timeseries,fecal,4/25/2022,3/22/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1341,
UHM92,1726,vivarium,timeseries,fecal,4/26/2022,3/22/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1357,
UHM92,1727,vivarium,timeseries,fecal,4/28/2022,3/22/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1409,
UHM92,1728,vivarium,timeseries,dead frog,5/2/2022,3/22/2022,3/25/2022,Walker,STP1717.1,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1481,
UHM93,1730,vivarium,timeseries,fecal,3/28/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,219,
UHM93,1731,vivarium,timeseries,fecal,3/30/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,443,
UHM93,1732,vivarium,timeseries,fecal,4/1/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,541,
UHM93,1733,vivarium,timeseries,fecal,4/4/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,634,
UHM93,1734,vivarium,timeseries,fecal,4/5/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,672,
UHM93,1735,vivarium,timeseries,fecal,4/6/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,722,
UHM93,1736,vivarium,timeseries,fecal,4/8/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,811,
UHM93,1737,vivarium,timeseries,fecal,4/11/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,906,
UHM93,1738,vivarium,timeseries,fecal,4/12/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,940,
UHM93,1739,vivarium,timeseries,fecal,4/13/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,971,
UHM93,1740,vivarium,timeseries,fecal,4/15/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1078,
UHM93,1741,vivarium,timeseries,fecal,4/18/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1145,
UHM93,1742,vivarium,timeseries,fecal,4/19/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1186,
UHM93,1743,vivarium,timeseries,fecal,4/20/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1213,
UHM93,1744,vivarium,timeseries,fecal,4/21/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1246,
UHM93,1745,vivarium,timeseries,fecal,4/22/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1275,
UHM93,1746,vivarium,timeseries,fecal,4/25/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1314,
UHM93,1747,vivarium,timeseries,fecal,4/26/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1344,
UHM93,1748,vivarium,timeseries,fecal,4/27/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1368,
UHM93,1749,vivarium,timeseries,fecal,4/29/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1425,
UHM93,8750,vivarium,timeseries,fecal,5/2/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1483,
UHM93,8751,vivarium,timeseries,fecal,5/3/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1490,
UHM93,8752,vivarium,timeseries,fecal,5/4/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1509,
UHM93,8753,vivarium,timeseries,fecal,5/6/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1541,
UHM93,8754,vivarium,timeseries,fecal,5/9/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1566,
UHM93,8755,vivarium,timeseries,fecal,5/12/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1600,
UHM93,8756,vivarium,timeseries,fecal,5/13/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1621,
UHM93,8758,vivarium,timeseries,dead frog,5/16/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1653,
UHM93,8757,vivarium,timeseries,fecal,5/16/2022,3/22/2022,3/25/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1644,
UHM94,1750,vivarium,timeseries,fecal,3/28/2022,3/22/2022,3/25/2022,Walker,STP1718.1,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,220,
UHM94,1751,vivarium,timeseries,fecal,3/30/2022,3/22/2022,3/25/2022,Walker,STP1718.1,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,428,
UHM94,1752,vivarium,timeseries,fecal,3/31/2022,3/22/2022,3/25/2022,Walker,STP1718.1,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,498,
UHM94,1753,vivarium,timeseries,fecal,4/1/2022,3/22/2022,3/25/2022,Walker,STP1718.1,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,525,
UHM94,1754,vivarium,timeseries,fecal,4/4/2022,3/22/2022,3/25/2022,Walker,STP1718.1,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,589,
UHM94,1755,vivarium,timeseries,fecal,4/5/2022,3/22/2022,3/25/2022,Walker,STP1718.1,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,639,
UHM94,1756,vivarium,timeseries,fecal,4/6/2022,3/22/2022,3/25/2022,Walker,STP1718.1,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,723,
UHM94,1757,vivarium,timeseries,fecal,4/7/2022,3/22/2022,3/25/2022,Walker,STP1718.1,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,762,
UHM94,1758,vivarium,timeseries,fecal,4/8/2022,3/22/2022,3/25/2022,Walker,STP1718.1,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,825,
UHM94,1759,vivarium,timeseries,fecal,4/11/2022,3/22/2022,3/25/2022,Walker,STP1718.1,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,848,
UHM94,1761,vivarium,timeseries,dead frog,4/12/2022,3/22/2022,3/25/2022,Walker,STP1718.1,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1063,
UHM94,1760,vivarium,timeseries,fecal,4/12/2022,3/22/2022,3/25/2022,Walker,STP1718.1,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,941,
UHM10,70,vivarium,timeseries,fecal,3/2/2022,2/24/2022,3/10/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,3,
UHM10,71,vivarium,timeseries,fecal,3/3/2022,2/24/2022,3/10/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,15,
UHM10,72,vivarium,timeseries,fecal,3/4/2022,2/24/2022,3/10/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,20,
UHM10,73,vivarium,timeseries,fecal,3/7/2022,2/24/2022,3/10/2022,Walker,STP1718.1 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,34,
